OTU ID	106	110	121	133	134	156	159	162	165	168	170	178	179	230	272	33	499	500	501	505	507	508	510	511	512	513	514	515	516	517	518	520	522	523	524	527	528	529	531	532	533	534	536	537	538	542	543	544	545	546	549	550	552	553	554	555	559	560	561	563	564	566	568	569	570	571	572	573	574	575	576	577	580	581	582	583	59	590	591	62	80	82	92	95	98	DNAStandard	Ext-Blank1	Ext-Blank2	FB	NTC	SNAStandardII	ConsensusLineage
d611577ef74feeebc294482526f5c64c	0.0	0.0	209.0	134.0	703.0	153.0	172.0	0.0	0.0	0.0	153.0	113.0	629.0	89.0	133.0	45.0	60.0	194.0	8084.0	185.0	163.0	454.0	3781.0	395.0	96.0	1807.0	209.0	38.0	364.0	607.0	90.0	184.0	160.0	17506.0	8577.0	1097.0	10434.0	970.0	142.0	0.0	0.0	470.0	0.0	131.0	127.0	10618.0	32215.0	497.0	2622.0	4282.0	7475.0	1654.0	219.0	372.0	120.0	782.0	595.0	729.0	1712.0	829.0	2487.0	19914.0	470.0	87.0	156.0	195.0	536.0	0.0	0.0	95.0	13801.0	65.0	4886.0	238.0	123.0	442.0	0.0	799.0	78.0	274.0	217.0	1174.0	107.0	243.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	D_0__Eukaryota; D_1__SAR; D_2__Stramenopiles; D_3__Ochrophyta; D_5__Chrysocapsales; D_6__Hydrurus; Ambiguous_taxa
7858ec4af47f6cf5a2da732dcb7d62f0	102.0	66.0	87.0	60.0	649.0	91.0	123.0	0.0	67.0	71.0	0.0	0.0	535.0	46.0	75.0	116.0	0.0	118.0	298.0	105.0	177.0	1895.0	17441.0	633.0	72.0	893.0	216.0	18.0	375.0	266.0	125.0	83.0	200.0	1855.0	73.0	95.0	1153.0	428.0	0.0	60.0	0.0	411.0	0.0	67.0	101.0	1109.0	3348.0	80.0	96.0	422.0	4666.0	523.0	112.0	1228.0	121.0	430.0	10072.0	920.0	5084.0	3547.0	15007.0	4790.0	481.0	103.0	110.0	194.0	109.0	82.0	130.0	453.0	30199.0	0.0	11495.0	98.0	129.0	180.0	108.0	533.0	0.0	102.0	100.0	1075.0	118.0	107.0	0.0	43.0	50.0	0.0	85.0	16.0	0.0	D_0__Eukaryota; D_1__SAR; D_2__Stramenopiles; D_3__Ochrophyta; D_5__Chrysocapsales; D_6__Hydrurus; Ambiguous_taxa
6e66ac2e7eb93117e25040c1b3c45ba7	0.0	0.0	0.0	106.0	514.0	0.0	110.0	0.0	0.0	0.0	0.0	90.0	396.0	0.0	84.0	25.0	26.0	120.0	5210.0	117.0	0.0	322.0	2443.0	222.0	0.0	1139.0	116.0	0.0	249.0	455.0	60.0	92.0	0.0	11119.0	5637.0	708.0	6498.0	579.0	0.0	0.0	0.0	300.0	55.0	0.0	0.0	6321.0	20042.0	309.0	1707.0	2673.0	4925.0	1076.0	150.0	296.0	73.0	475.0	407.0	486.0	1132.0	588.0	1535.0	12930.0	367.0	48.0	0.0	0.0	319.0	0.0	0.0	0.0	8698.0	0.0	3112.0	0.0	83.0	283.0	0.0	535.0	0.0	0.0	141.0	769.0	71.0	191.0	83.0	0.0	83.0	31.0	57.0	0.0	0.0	D_0__Eukaryota; D_1__SAR; D_2__Stramenopiles; D_3__Ochrophyta; D_5__Chrysocapsales; D_6__Hydrurus; Ambiguous_taxa
117ba4b3f26dd400bf18619c1df726e4	292.0	18.0	94.0	125.0	441.0	51.0	355.0	54.0	220.0	0.0	0.0	124.0	386.0	26.0	149.0	384.0	176.0	370.0	129.0	0.0	259.0	207.0	15608.0	439.0	153.0	506.0	249.0	1055.0	413.0	462.0	0.0	72.0	1537.0	112.0	67.0	142.0	2549.0	20203.0	1000.0	197.0	27.0	350.0	3330.0	429.0	219.0	4332.0	469.0	183.0	116.0	4822.0	4926.0	330.0	2293.0	668.0	1211.0	122.0	505.0	466.0	616.0	253.0	716.0	12127.0	284.0	97.0	146.0	1404.0	946.0	43.0	1260.0	40.0	2159.0	1890.0	1180.0	232.0	140.0	77.0	0.0	612.0	263.0	66.0	218.0	597.0	0.0	154.0	0.0	87.0	122.0	25.0	24.0	0.0	0.0	D_0__Eukaryota; D_1__Opisthokonta; D_2__Holozoa; D_3__Metazoa (Animalia); D_10__Palaeoptera; D_11__Ephemeroptera; Ambiguous_taxa
b8586cdcc5dbea6ec0a67e7e2380d9f0	305.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	229.0	76.0	0.0	0.0	0.0	0.0	0.0	361.0	85.0	256.0	0.0	0.0	98.0	0.0	0.0	296.0	0.0	0.0	0.0	0.0	206.0	0.0	0.0	0.0	195.0	0.0	0.0	0.0	0.0	201.0	0.0	184.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	119.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	268.0	61.0	80.0	0.0	0.0	0.0	0.0	113.0	4746.0	0.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31596.0	0.0	0.0	0.0	222.0	54087.0	D_0__Eukaryota; D_1__Opisthokonta; D_2__Nucletmycea; D_3__Fungi; D_9__Saccharomycetaceae; D_10__Saccharomyces; D_11__Saccharomyces cerevisiae (baker's yeast)
9a7b357e29f797d9d324b6ddb79ff352	0.0	0.0	0.0	39.0	484.0	0.0	0.0	0.0	0.0	0.0	78.0	73.0	391.0	46.0	0.0	0.0	98.0	76.0	211.0	0.0	100.0	1317.0	10725.0	431.0	38.0	581.0	130.0	0.0	221.0	169.0	0.0	0.0	143.0	1207.0	43.0	57.0	712.0	334.0	0.0	0.0	0.0	260.0	0.0	0.0	0.0	686.0	2160.0	56.0	0.0	286.0	3034.0	318.0	75.0	831.0	54.0	244.0	6419.0	568.0	3249.0	2182.0	9699.0	2984.0	303.0	0.0	74.0	114.0	66.0	0.0	0.0	306.0	19116.0	0.0	7319.0	0.0	0.0	114.0	0.0	329.0	33.0	0.0	87.0	755.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Eukaryota; D_1__SAR; D_2__Stramenopiles; D_3__Ochrophyta; D_5__Chrysocapsales; D_6__Hydrurus; Ambiguous_taxa
e59fafcbf26804fa201bd7abbdf44a81	401.0	35862.0	115.0	346.0	415.0	92.0	102.0	26.0	0.0	115.0	0.0	35.0	0.0	0.0	0.0	144.0	91.0	0.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	22.0	31.0	0.0	52.0	104.0	0.0	0.0	0.0	0.0	110.0	0.0	0.0	207.0	0.0	0.0	42.0	1491.0	147.0	0.0	245.0	630.0	0.0	0.0	0.0	0.0	0.0	25.0	D_0__Eukaryota; D_1__Opisthokonta; D_2__Holozoa; D_3__Metazoa (Animalia); D_9__Podocopa; D_10__Podocopida; D_11__Heterocypris sp.
2ef360c7c7c355526fe93962a3bc13b3	0.0	15.0	78.0	97.0	14.0	0.0	89.0	0.0	209.0	59.0	16522.0	257.0	272.0	52.0	105.0	271.0	0.0	0.0	57.0	123.0	6.0	90.0	19.0	0.0	0.0	22.0	39.0	0.0	0.0	56.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	40.0	661.0	40.0	0.0	64.0	0.0	72.0	0.0	75.0	76.0	51.0	58.0	78.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	17.0	36.0	37.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	18.0	101.0	60.0	0.0	161.0	6609.0	910.0	121.0	11605.0	27.0	0.0	66.0	0.0	10.0	16.0	0.0	Unassigned
8a5f1518c957a984e2b8aabc3a3d50f6	66.0	46.0	0.0	0.0	87.0	0.0	53.0	0.0	0.0	42.0	0.0	0.0	89.0	45.0	73.0	73.0	41.0	97.0	0.0	50.0	0.0	363.0	0.0	57.0	0.0	1413.0	57.0	0.0	0.0	0.0	0.0	75.0	0.0	8590.0	129.0	1435.0	4739.0	1349.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	2271.0	2141.0	151.0	822.0	345.0	82.0	170.0	0.0	0.0	0.0	205.0	0.0	68.0	4333.0	47.0	0.0	334.0	0.0	0.0	0.0	0.0	214.0	0.0	0.0	0.0	744.0	0.0	0.0	88.0	31.0	83.0	55.0	2500.0	0.0	0.0	0.0	91.0	42.0	60.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	D_0__Eukaryota; D_1__SAR; D_2__Stramenopiles; D_3__Ochrophyta; D_5__Chrysocapsales; D_6__Hydrurus; Ambiguous_taxa
